CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,FullName
11191,MRS.,KRISTI,PEREZ,1945-12-18,S,F,kristi39@adventure-works.com,70000.0,5,Bachelors,Management,Y,KRISTI PEREZ
11192,MR.,JAMES,BROWN,1945-09-13,M,M,james79@adventure-works.com,60000.0,4,Bachelors,Management,Y,JAMES BROWN
11193,MR.,IAN,GRAY,1945-02-13,M,M,ian72@adventure-works.com,60000.0,4,Bachelors,Management,Y,IAN GRAY
11194,MRS.,JACQUELINE,PRICE,1945-06-10,M,F,jacqueline0@adventure-works.com,60000.0,4,Bachelors,Management,Y,JACQUELINE PRICE
11195,MRS.,MEGAN,HENDERSON,1946-02-10,M,F,megan55@adventure-works.com,60000.0,5,Bachelors,Management,Y,MEGAN HENDERSON
11196,MR.,ALFREDO,ROMERO,1946-06-07,M,M,alfredo10@adventure-works.com,60000.0,5,Bachelors,Management,Y,ALFREDO ROMERO
11197,MRS.,ANDREA,MORRIS,1946-06-18,M,F,andrea18@adventure-works.com,70000.0,3,Bachelors,Management,N,ANDREA MORRIS
11198,MRS.,BROOKE,SANDERS,1946-11-26,S,F,brooke3@adventure-works.com,70000.0,4,Bachelors,Management,Y,BROOKE SANDERS
11199,MRS.,JACQUELINE,BENNETT,1946-11-06,M,F,jacqueline1@adventure-works.com,70000.0,4,Bachelors,Management,Y,JACQUELINE BENNETT
11200,MR.,JASON,GRIFFIN,1947-11-22,M,M,jason18@adventure-works.com,70000.0,4,Bachelors,Management,Y,JASON GRIFFIN
11201,MRS.,AMANDA,FOSTER,1947-08-18,M,F,amanda37@adventure-works.com,70000.0,4,Bachelors,Management,Y,AMANDA FOSTER
11202,MRS.,ALEXIA,PRICE,1947-08-26,M,F,alexia0@adventure-works.com,80000.0,5,Bachelors,Management,N,ALEXIA PRICE
11203,MR.,LUIS,DIAZ,1948-08-21,M,M,luis21@adventure-works.com,40000.0,2,High School,Professional,Y,LUIS DIAZ
11205,MRS.,ABBY,FERNANDEZ,1948-07-24,M,F,abby13@adventure-works.com,40000.0,2,High School,Professional,Y,ABBY FERNANDEZ
11206,MR.,BLAKE,FLORES,1948-09-24,M,M,blake60@adventure-works.com,60000.0,2,Partial College,Professional,Y,BLAKE FLORES
11207,MRS.,DANIELLE,COX,1948-07-19,S,F,danielle12@adventure-works.com,60000.0,2,Partial College,Professional,Y,DANIELLE COX
11208,MRS.,MARIA,REED,1948-02-04,M,F,maria4@adventure-works.com,60000.0,2,Bachelors,Management,Y,MARIA REED
11209,MRS.,ALLISON,EVANS,1948-01-13,M,F,allison21@adventure-works.com,60000.0,2,Bachelors,Management,Y,ALLISON EVANS
11210,MR.,EDWARD,WOOD,1948-06-08,M,M,edward50@adventure-works.com,70000.0,4,Partial College,Professional,Y,EDWARD WOOD
11211,MRS.,SAMANTHA,RUSSELL,1949-10-12,M,F,samantha42@adventure-works.com,40000.0,2,High School,Professional,Y,SAMANTHA RUSSELL
11212,MRS.,CHLOE,CAMPBELL,1949-11-05,M,F,chloe4@adventure-works.com,40000.0,2,High School,Professional,Y,CHLOE CAMPBELL
11213,MRS.,STEPHANIE,MURPHY,1949-05-14,S,F,stephanie11@adventure-works.com,60000.0,2,Partial College,Professional,Y,STEPHANIE MURPHY
11214,MR.,CHARLES,MILLER,1949-11-07,S,M,charles9@adventure-works.com,60000.0,2,Partial College,Professional,Y,CHARLES MILLER
11215,MRS.,ANA,PERRY,1950-06-21,M,F,ana7@adventure-works.com,40000.0,2,Partial High School,Skilled Manual,Y,ANA PERRY
11216,MRS.,JASMINE,TORRES,1950-05-20,S,F,jasmine32@adventure-works.com,60000.0,2,Partial College,Professional,Y,JASMINE TORRES
11217,MRS.,NATALIE,ADAMS,1950-02-11,S,F,natalie58@adventure-works.com,60000.0,2,Partial College,Professional,Y,NATALIE ADAMS
11218,MRS.,OLIVIA,BROWN,1950-09-11,S,F,olivia4@adventure-works.com,60000.0,2,Partial College,Professional,N,OLIVIA BROWN
11219,MR.,CHARLES,COOK,1950-12-02,M,M,charles69@adventure-works.com,60000.0,2,High School,Professional,Y,CHARLES COOK
11220,MRS.,ERICA,HUANG,1950-02-23,M,F,erica5@adventure-works.com,60000.0,2,Partial College,Professional,Y,ERICA HUANG
11221,MR.,NATHAN,PERRY,1950-06-10,M,M,nathan3@adventure-works.com,70000.0,4,Partial College,Professional,Y,NATHAN PERRY
11222,MRS.,ALEXANDRA,RIVERA,1950-08-17,M,F,alexandra11@adventure-works.com,80000.0,3,Bachelors,Management,Y,ALEXANDRA RIVERA
11223,MRS.,HAILEY,PATTERSON,1951-09-16,S,F,hailey30@adventure-works.com,70000.0,2,High School,Professional,Y,HAILEY PATTERSON
11224,MRS.,TIFFANY,LI,1951-09-06,S,F,tiffany3@adventure-works.com,70000.0,2,High School,Professional,Y,TIFFANY LI
11226,MRS.,SYDNEY,ROSS,1951-09-27,M,F,sydney26@adventure-works.com,60000.0,2,Partial College,Professional,Y,SYDNEY ROSS
11227,MR.,MARSHALL,CHAVEZ,1951-08-12,S,M,marshall35@adventure-works.com,60000.0,2,Partial College,Professional,Y,MARSHALL CHAVEZ
11228,MRS.,ASHLEY,JONES,1951-04-19,M,F,ashley3@adventure-works.com,60000.0,2,Partial College,Professional,Y,ASHLEY JONES
11229,MR.,ADRIAN,STEWART,1951-12-03,S,M,adrian21@adventure-works.com,70000.0,4,Partial College,Professional,Y,ADRIAN STEWART
11230,MRS.,AMBER,TURNER,1951-04-03,M,F,amber4@adventure-works.com,70000.0,4,Partial College,Professional,N,AMBER TURNER
11231,MR.,DENNIS,ZHANG,1952-11-14,M,M,dennis1@adventure-works.com,60000.0,2,High School,Professional,Y,DENNIS ZHANG
11232,MRS.,HAILEY,BRYANT,1952-09-27,M,F,hailey38@adventure-works.com,60000.0,3,High School,Professional,N,HAILEY BRYANT
11233,MR.,TODD,LI,1952-09-09,M,M,todd5@adventure-works.com,70000.0,4,Partial College,Professional,Y,TODD LI
11234,Unknown,ANNA,GRIFFIN,1952-11-19,S,Unknown,anna46@adventure-works.com,70000.0,4,Partial College,Professional,Y,ANNA GRIFFIN
11235,MR.,ANGEL,STEWART,1952-02-08,M,M,angel24@adventure-works.com,70000.0,4,Partial College,Professional,Y,ANGEL STEWART
11236,MR.,JEREMY,BUTLER,1952-03-05,S,M,jeremy29@adventure-works.com,70000.0,5,Partial College,Professional,Y,JEREMY BUTLER
11237,MR.,CLARENCE,ANAND,1958-09-23,S,M,clarence36@adventure-works.com,130000.0,2,Bachelors,Management,N,CLARENCE ANAND
11238,MRS.,MAYRA,PRASAD,1958-08-10,S,F,mayra9@adventure-works.com,130000.0,2,Bachelors,Management,N,MAYRA PRASAD
11239,MRS.,LATOYA,GOEL,1958-10-06,M,F,latoya18@adventure-works.com,130000.0,2,Partial College,Professional,N,LATOYA GOEL
11240,MRS.,ANNE,HERNANDEZ,1958-12-11,M,F,anne4@adventure-works.com,160000.0,2,Partial College,Professional,Y,ANNE HERNANDEZ
11241,MRS.,LISA,CAI,1957-10-11,S,F,lisa24@adventure-works.com,100000.0,2,Partial College,Professional,Y,LISA CAI
11242,MR.,LARRY,MUNOZ,1957-11-11,M,M,larry9@adventure-works.com,110000.0,2,Partial College,Professional,Y,LARRY MUNOZ
11243,MRS.,ROBIN,ALVAREZ,1957-10-09,M,F,robin2@adventure-works.com,150000.0,2,Partial College,Professional,Y,ROBIN ALVAREZ
11244,MRS.,ALEXIS,COLEMAN,1957-11-26,S,F,alexis28@adventure-works.com,170000.0,2,Bachelors,Management,N,ALEXIS COLEMAN
11245,MR.,RICKY,VAZQUEZ,1956-10-27,M,M,ricky15@adventure-works.com,120000.0,3,High School,Professional,N,RICKY VAZQUEZ
11247,MRS.,CLAUDIA,ZHOU,1956-06-06,S,F,claudia7@adventure-works.com,130000.0,3,Partial College,Professional,N,CLAUDIA ZHOU
11248,MR.,TRISTAN,ALEXANDER,1955-03-26,M,M,tristan19@adventure-works.com,110000.0,3,Partial College,Professional,Y,TRISTAN ALEXANDER
11249,MRS.,CINDY,PATEL,1955-07-13,M,F,cindy3@adventure-works.com,130000.0,3,Partial College,Professional,Y,CINDY PATEL
11250,MRS.,SHANNON,LIU,1955-03-12,M,F,shannon4@adventure-works.com,170000.0,3,High School,Professional,Y,SHANNON LIU
11251,MR.,XAVIER,LONG,1932-07-04,S,M,xavier51@adventure-works.com,30000.0,4,High School,Professional,N,XAVIER LONG
11252,MR.,NICHOLAS,THOMPSON,1932-06-07,S,M,nicholas16@adventure-works.com,90000.0,3,Graduate Degree,Management,Y,NICHOLAS THOMPSON
11253,MR.,JOSÉ,HERNANDEZ,1933-02-28,M,M,josé54@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,JOSÉ HERNANDEZ
11254,MR.,JOHNATHAN,VANCE,1933-03-03,M,M,johnathan5@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,JOHNATHAN VANCE
11255,MR.,COLIN,LIN,1933-04-04,M,M,colin8@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,COLIN LIN
11256,MRS.,KATELYN,HERNANDEZ,1933-09-20,M,F,katelyn42@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,KATELYN HERNANDEZ
11257,MRS.,JACQUELINE,POWELL,1933-01-06,S,F,jacqueline9@adventure-works.com,120000.0,1,Graduate Degree,Management,Y,JACQUELINE POWELL
11258,MR.,XAVIER,HILL,1933-06-28,M,M,xavier26@adventure-works.com,120000.0,1,Graduate Degree,Management,Y,XAVIER HILL
11259,MRS.,VICTORIA,STEWART,1965-03-27,M,F,victoria24@adventure-works.com,100000.0,4,Partial College,Professional,Y,VICTORIA STEWART
11260,MRS.,KATELYN,KELLY,1965-04-12,M,F,katelyn1@adventure-works.com,110000.0,2,Bachelors,Management,Y,KATELYN KELLY
11261,MRS.,STEPHANIE,COLLINS,1965-04-24,M,F,stephanie52@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,STEPHANIE COLLINS
11262,MRS.,JENNIFER,SIMMONS,1964-05-04,M,F,jennifer88@adventure-works.com,80000.0,4,Bachelors,Management,Y,JENNIFER SIMMONS
11263,MRS.,TRINITY,RICHARDSON,1964-09-11,M,F,trinity9@adventure-works.com,90000.0,5,Partial College,Professional,Y,TRINITY RICHARDSON
11264,MR.,EDUARDO,MARTIN,1964-06-17,S,M,eduardo13@adventure-works.com,90000.0,5,Partial College,Professional,N,EDUARDO MARTIN
11265,MRS.,ELIZABETH,JONES,1964-07-13,M,F,elizabeth7@adventure-works.com,90000.0,5,Partial College,Professional,Y,ELIZABETH JONES
11266,MS.,TAYLOR,HOWARD,1964-05-05,S,F,taylor14@adventure-works.com,90000.0,0,Partial College,Professional,N,TAYLOR HOWARD
11267,MR.,DAVID,DIAZ,1964-10-02,S,M,david55@adventure-works.com,120000.0,4,Partial College,Professional,Y,DAVID DIAZ
11268,MRS.,KATELYN,CARTER,1964-05-03,M,F,katelyn33@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,KATELYN CARTER
11269,MR.,RYAN,FOSTER,1964-10-13,M,M,ryan19@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,RYAN FOSTER
11270,MR.,ROBERT,LEE,1964-05-04,M,M,robert82@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,ROBERT LEE
11271,MRS.,DANIELLE,REED,1964-06-05,S,F,danielle23@adventure-works.com,150000.0,2,Bachelors,Management,N,DANIELLE REED
11272,MRS.,LAUREN,MARTINEZ,1956-11-10,S,F,lauren35@adventure-works.com,70000.0,4,Partial College,Professional,Y,LAUREN MARTINEZ
11273,MR.,NATHAN,LAL,1956-10-01,M,M,nathan26@adventure-works.com,90000.0,2,Partial College,Professional,Y,NATHAN LAL
11274,MR.,KYLE,FOSTER,1934-04-12,M,M,kyle11@adventure-works.com,50000.0,2,Graduate Degree,Management,Y,KYLE FOSTER
11275,MRS.,JENNY,RAI,1934-01-18,M,F,jenny40@adventure-works.com,80000.0,4,Graduate Degree,Management,Y,JENNY RAI
11276,MRS.,NANCY,CHAPMAN,1963-09-19,M,F,nancy7@adventure-works.com,80000.0,4,Partial College,Professional,Y,NANCY CHAPMAN
11277,MR.,CHARLES,JACKSON,1963-06-10,M,M,charles15@adventure-works.com,80000.0,4,Partial College,Professional,Y,CHARLES JACKSON
11278,MR.,JONATHAN,PHILLIPS,1963-08-20,S,M,jonathan35@adventure-works.com,90000.0,0,Partial College,Professional,N,JONATHAN PHILLIPS
11279,MS.,AMANDA,COOK,1963-09-12,M,F,amanda3@adventure-works.com,90000.0,0,Partial College,Professional,Y,AMANDA COOK
11280,MR.,ROBERT,COLLINS,1963-08-21,M,M,robert45@adventure-works.com,90000.0,0,Partial College,Professional,Y,ROBERT COLLINS
11281,MRS.,MEGAN,BARNES,1963-10-10,S,F,megan53@adventure-works.com,110000.0,4,Bachelors,Management,Y,MEGAN BARNES
11282,MR.,CHRISTIAN,THOMAS,1962-01-16,M,M,christian46@adventure-works.com,90000.0,5,Partial College,Professional,Y,CHRISTIAN THOMAS
11283,MR.,ARTURO,LAL,1962-10-26,M,M,arturo33@adventure-works.com,110000.0,1,Bachelors,Management,Y,ARTURO LAL
11284,MRS.,THERESA,SERRANO,1962-03-27,M,F,theresa12@adventure-works.com,110000.0,1,Bachelors,Management,Y,THERESA SERRANO
11285,MR.,JEREMY,ANDERSON,1962-03-19,M,M,jeremy2@adventure-works.com,120000.0,1,Partial College,Professional,N,JEREMY ANDERSON
11286,MR.,HUNTER,GRIFFIN,1962-03-03,M,M,hunter16@adventure-works.com,170000.0,0,Graduate Degree,Management,Y,HUNTER GRIFFIN
11287,MR.,HENRY,GARCIA,1961-01-16,M,M,henry16@adventure-works.com,70000.0,5,Partial College,Professional,N,HENRY GARCIA
11288,MRS.,CINDY,SANCHEZ,1961-09-16,M,F,cindy19@adventure-works.com,110000.0,1,Bachelors,Management,Y,CINDY SANCHEZ
11289,MRS.,MARIA,CARTER,1961-03-07,M,F,maria53@adventure-works.com,130000.0,1,Bachelors,Management,Y,MARIA CARTER
11290,MRS.,KATELYN,SANCHEZ,1961-08-18,M,F,katelyn26@adventure-works.com,130000.0,1,Bachelors,Management,Y,KATELYN SANCHEZ
11291,MRS.,JENNA,WRIGHT,1961-05-05,M,F,jenna19@adventure-works.com,130000.0,1,Bachelors,Management,Y,JENNA WRIGHT
11292,MR.,SETH,PHILLIPS,1961-11-05,S,M,seth42@adventure-works.com,150000.0,1,Partial College,Professional,N,SETH PHILLIPS
11293,MR.,LUKE,LONG,1955-05-27,S,M,luke28@adventure-works.com,60000.0,2,High School,Professional,N,LUKE LONG
11294,MR.,DALTON,CLARK,1955-09-03,M,M,dalton18@adventure-works.com,60000.0,2,High School,Professional,N,DALTON CLARK
11295,MRS.,TAYLOR,LEWIS,1954-05-16,S,F,taylor67@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,TAYLOR LEWIS
11296,MRS.,HALEY,RICHARDSON,1935-10-07,S,F,haley10@adventure-works.com,50000.0,2,Graduate Degree,Management,Y,HALEY RICHARDSON
11297,MR.,NOAH,COLEMAN,1935-02-02,S,M,noah2@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,NOAH COLEMAN
11298,MR.,JON,LUO,1935-03-03,M,M,jon46@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,JON LUO
11299,MR.,ORLANDO,VAZQUEZ,1936-04-01,M,M,orlando14@adventure-works.com,70000.0,4,Graduate Degree,Management,Y,ORLANDO VAZQUEZ
11300,MR.,FERNANDO,BARNES,1960-03-03,M,M,fernando47@adventure-works.com,80000.0,5,Partial College,Professional,N,FERNANDO BARNES
11301,MR.,CAMERON,RODRIGUEZ,1960-06-09,M,M,cameron38@adventure-works.com,80000.0,5,Partial College,Professional,Y,CAMERON RODRIGUEZ
11302,MR.,SPENCER,RUSSELL,1960-12-12,S,M,spencer22@adventure-works.com,90000.0,4,High School,Professional,N,SPENCER RUSSELL
11303,MRS.,JULIA,COLEMAN,1960-10-11,S,F,julia72@adventure-works.com,90000.0,4,High School,Professional,N,JULIA COLEMAN
11304,MS.,JULIA,GARCIA,1960-03-17,M,F,julia38@adventure-works.com,100000.0,0,Partial College,Professional,Y,JULIA GARCIA
11305,MR.,SEAN,EVANS,1960-06-19,M,M,sean31@adventure-works.com,110000.0,3,Partial College,Professional,N,SEAN EVANS
11306,MR.,MICAH,ZHOU,1960-06-22,M,M,micah19@adventure-works.com,110000.0,3,Partial College,Professional,N,MICAH ZHOU
11307,MR.,HUNTER,RODRIGUEZ,1954-11-04,M,M,hunter53@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,HUNTER RODRIGUEZ
11308,MR.,IAN,GONZALES,1954-03-05,M,M,ian57@adventure-works.com,60000.0,2,High School,Professional,N,IAN GONZALES
11309,MRS.,VICTORIA,LEWIS,1954-06-12,S,F,victoria20@adventure-works.com,60000.0,2,High School,Professional,Y,VICTORIA LEWIS
11310,MRS.,ERIN,SANDERS,1953-07-09,S,F,erin7@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,ERIN SANDERS
11311,MRS.,GABRIELLE,LOPEZ,1953-08-24,S,F,gabrielle63@adventure-works.com,70000.0,3,Graduate Degree,Management,N,GABRIELLE LOPEZ
11312,MRS.,SARA,RICHARDSON,1953-04-03,S,F,sara10@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,SARA RICHARDSON
11313,MR.,TREVOR,JENKINS,1953-02-27,S,M,trevor6@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,TREVOR JENKINS
11315,MRS.,HAILEY,WARD,1953-10-01,S,F,hailey12@adventure-works.com,70000.0,3,Graduate Degree,Management,N,HAILEY WARD
11316,MR.,LUKE,ALLEN,1953-11-17,M,M,luke52@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,LUKE ALLEN
11317,MRS.,VICTORIA,RUSSELL,1952-09-17,S,F,victoria66@adventure-works.com,40000.0,3,Partial College,Professional,N,VICTORIA RUSSELL
11318,MRS.,JESSICA,WILSON,1952-10-26,S,F,jessica54@adventure-works.com,40000.0,3,Partial College,Professional,N,JESSICA WILSON
11319,MRS.,JADE,BAILEY,1937-04-27,M,F,jade13@adventure-works.com,70000.0,4,Graduate Degree,Management,N,JADE BAILEY
11320,MRS.,MORGAN,HILL,1937-06-26,M,F,morgan19@adventure-works.com,80000.0,4,Graduate Degree,Management,Y,MORGAN HILL
11321,MR.,TERRANCE,RAMAN,1938-07-08,M,M,terrance9@adventure-works.com,90000.0,5,Bachelors,Management,Y,TERRANCE RAMAN
11322,MRS.,SYDNEY,GARCIA,1938-03-15,M,F,sydney78@adventure-works.com,90000.0,5,Bachelors,Management,Y,SYDNEY GARCIA
11323,MR.,JOSE,PATTERSON,1938-06-20,S,M,jose33@adventure-works.com,120000.0,2,Graduate Degree,Management,Y,JOSE PATTERSON
11324,MR.,ZACHARY,ANDERSON,1939-05-14,M,M,zachary39@adventure-works.com,90000.0,5,Bachelors,Management,Y,ZACHARY ANDERSON
11325,MR.,ELIJAH,ROSS,1939-07-02,S,M,elijah7@adventure-works.com,90000.0,5,Bachelors,Management,Y,ELIJAH ROSS
11326,MR.,RAFAEL,XIE,1939-06-26,M,M,rafael26@adventure-works.com,130000.0,2,Bachelors,Management,Y,RAFAEL XIE
11327,MR.,JAIME,MORENO,1940-03-04,M,M,jaime48@adventure-works.com,90000.0,5,Bachelors,Management,Y,JAIME MORENO
11328,MR.,JULIAN,GRIFFIN,1940-01-01,M,M,julian20@adventure-works.com,90000.0,5,Bachelors,Management,Y,JULIAN GRIFFIN
11329,MR.,ANDY,ALVAREZ,1940-07-25,S,M,andy9@adventure-works.com,90000.0,5,Bachelors,Management,Y,ANDY ALVAREZ
11330,MR.,RYAN,THOMPSON,1940-05-13,M,M,ryan38@adventure-works.com,110000.0,2,Graduate Degree,Management,Y,RYAN THOMPSON
11331,MRS.,SAMANTHA,JENKINS,1968-07-06,M,F,samantha32@adventure-works.com,90000.0,4,Partial College,Skilled Manual,Y,SAMANTHA JENKINS
11332,MRS.,DEANNA,RAMOS,1962-10-04,S,F,deanna44@adventure-works.com,10000.0,1,Graduate Degree,Manual,Y,DEANNA RAMOS
11333,MRS.,EMILY,MILLER,1962-07-10,M,F,emily6@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,EMILY MILLER
11334,MRS.,NICOLE,BROWN,1961-03-22,M,F,nicole4@adventure-works.com,10000.0,1,Bachelors,Manual,Y,NICOLE BROWN
11335,MRS.,CARLA,RAMAN,1961-06-24,M,F,carla14@adventure-works.com,10000.0,1,Bachelors,Manual,Y,CARLA RAMAN
11336,MR.,SHAUN,RAJI,1962-03-12,M,M,shaun21@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,SHAUN RAJI
11337,MR.,JEROME,ROMERO,1961-09-21,M,M,jerome7@adventure-works.com,10000.0,1,Bachelors,Manual,Y,JEROME ROMERO
11338,MR.,FRANK,NAVARRO,1961-08-10,M,M,frank17@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,FRANK NAVARRO
11339,MR.,DENNIS,SHE,1961-07-08,S,M,dennis25@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,DENNIS SHE
11340,MRS.,MELODY,MUNOZ,1936-04-06,M,F,melody8@adventure-works.com,10000.0,1,Graduate Degree,Clerical,Y,MELODY MUNOZ
11341,MR.,RANDY,ZENG,1936-08-21,M,M,randy24@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,RANDY ZENG
11342,MR.,MARSHALL,WANG,1962-03-11,M,M,marshall0@adventure-works.com,30000.0,5,Graduate Degree,Clerical,Y,MARSHALL WANG
11343,MR.,ARTHUR,CARLSON,1958-09-13,M,M,arthur41@adventure-works.com,10000.0,1,Bachelors,Manual,Y,ARTHUR CARLSON
11344,MRS.,JESSIE,JIMENEZ,1957-07-24,M,F,jessie3@adventure-works.com,10000.0,1,Partial College,Manual,Y,JESSIE JIMENEZ
11345,MRS.,ROBIN,RAMOS,1957-03-12,S,F,robin13@adventure-works.com,10000.0,1,Partial College,Manual,Y,ROBIN RAMOS
11346,MRS.,DEANNA,GUTIERREZ,1955-05-22,S,F,deanna37@adventure-works.com,10000.0,2,Partial College,Manual,Y,DEANNA GUTIERREZ
11347,MR.,ROY,NAVARRO,1955-12-23,M,M,roy30@adventure-works.com,10000.0,2,Partial College,Manual,Y,ROY NAVARRO
11348,MR.,SHAWN,RAI,1955-09-22,M,M,shawn19@adventure-works.com,10000.0,2,Partial College,Manual,Y,SHAWN RAI
11349,MRS.,MINDY,LUO,1954-09-03,M,F,mindy10@adventure-works.com,10000.0,2,Partial College,Manual,Y,MINDY LUO
11350,MRS.,CARA,ZHOU,1937-01-14,M,F,cara5@adventure-works.com,30000.0,1,Graduate Degree,Clerical,Y,CARA ZHOU
11351,MRS.,ANNE,RAMOS,1939-04-06,S,F,anne19@adventure-works.com,20000.0,1,Bachelors,Clerical,Y,ANNE RAMOS
11352,MR.,RAYMOND,RODRIGUEZ,1940-03-07,M,M,raymond20@adventure-works.com,10000.0,2,Partial College,Manual,Y,RAYMOND RODRIGUEZ
11353,MRS.,CARRIE,ORTEGA,1941-06-11,S,F,carrie19@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,CARRIE ORTEGA
11354,MRS.,DEANNA,SUAREZ,1942-02-23,M,F,deanna45@adventure-works.com,20000.0,1,Partial College,Manual,Y,DEANNA SUAREZ
11355,MR.,ROBERTO,GUTIERREZ,1942-12-28,M,M,roberto11@adventure-works.com,40000.0,1,Graduate Degree,Clerical,Y,ROBERTO GUTIERREZ
11356,MR.,TERRENCE,CARSON,1980-05-27,S,M,terrence15@adventure-works.com,10000.0,0,Partial College,Manual,N,TERRENCE CARSON
11357,MR.,RAMON,YE,1979-03-23,S,M,ramon9@adventure-works.com,10000.0,0,Partial College,Manual,N,RAMON YE
11358,MS.,CYNTHIA,MALHOTRA,1978-11-11,S,F,cynthia9@adventure-works.com,10000.0,0,Partial College,Manual,N,CYNTHIA MALHOTRA
11359,MR.,JARROD,PRASAD,1978-09-04,S,M,jarrod9@adventure-works.com,10000.0,0,Partial College,Manual,N,JARROD PRASAD
11360,MR.,TYRONE,SERRANO,1978-08-02,S,M,tyrone15@adventure-works.com,10000.0,0,Partial College,Manual,Y,TYRONE SERRANO
11361,MS.,CINDY,RAMOS,1977-04-28,M,F,cindy22@adventure-works.com,10000.0,0,High School,Manual,Y,CINDY RAMOS
11362,MR.,DAMIEN,SHAN,1977-11-11,M,M,damien26@adventure-works.com,10000.0,0,High School,Manual,N,DAMIEN SHAN
11363,MR.,JULIAN,ROSS,1977-10-20,S,M,julian5@adventure-works.com,10000.0,0,High School,Manual,N,JULIAN ROSS
11365,MRS.,BRITTNEY,SUN,1979-06-09,S,F,brittney12@adventure-works.com,10000.0,1,High School,Manual,N,BRITTNEY SUN
11366,MS.,VIRGINIA,PATEL,1979-10-25,M,F,virginia4@adventure-works.com,20000.0,0,Bachelors,Clerical,Y,VIRGINIA PATEL
11367,MR.,CALVIN,NARA,1979-02-22,M,M,calvin15@adventure-works.com,20000.0,0,Bachelors,Clerical,Y,CALVIN NARA
11368,MR.,EDWARD,MILLER,1978-11-25,S,M,edward28@adventure-works.com,10000.0,1,High School,Manual,N,EDWARD MILLER
11369,MS.,ASHLEE,TANG,1978-08-04,M,F,ashlee11@adventure-works.com,20000.0,0,Bachelors,Clerical,N,ASHLEE TANG
11370,MS.,ALICIA,XU,1978-04-01,M,F,alicia3@adventure-works.com,20000.0,0,Bachelors,Clerical,Y,ALICIA XU
11371,MS.,LACEY,JAI,1978-05-27,M,F,lacey1@adventure-works.com,20000.0,0,Bachelors,Clerical,Y,LACEY JAI
11372,MS.,WENDY,ROMERO,1978-05-15,S,F,wendy8@adventure-works.com,20000.0,0,Bachelors,Clerical,Y,WENDY ROMERO
11373,MRS.,CARLY,LUO,1943-09-20,M,F,carly5@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,CARLY LUO
11374,MR.,JIMMY,ORTEGA,1943-06-28,S,M,jimmy26@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,JIMMY ORTEGA
11375,MR.,FRANCISCO,MARTINEZ,1943-05-09,M,M,francisco19@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,FRANCISCO MARTINEZ
11376,MR.,LANCE,VAZQUEZ,1943-06-10,S,M,lance14@adventure-works.com,40000.0,1,Graduate Degree,Clerical,Y,LANCE VAZQUEZ
11377,MR.,DAVID,ROBINETT,1961-02-23,M,M,david22@adventure-works.com,30000.0,4,Graduate Degree,Clerical,Y,DAVID ROBINETT
11378,MRS.,SHANNON,LIANG,1960-05-22,S,F,shannon15@adventure-works.com,10000.0,1,High School,Manual,N,SHANNON LIANG
11379,MR.,GARY,VAZQUEZ,1959-11-18,M,M,gary25@adventure-works.com,10000.0,1,High School,Manual,Y,GARY VAZQUEZ
11380,MR.,MITCHELL,KUMAR,1959-03-02,S,M,mitchell7@adventure-works.com,20000.0,2,Partial College,Manual,Y,MITCHELL KUMAR
11381,MRS.,MEREDITH,RAMAN,1959-08-22,M,F,meredith11@adventure-works.com,20000.0,2,Partial College,Manual,Y,MEREDITH RAMAN
11382,MR.,EDWARD,PATTERSON,1958-01-19,M,M,edward59@adventure-works.com,20000.0,2,Partial College,Manual,Y,EDWARD PATTERSON
11384,MRS.,TIFFANY,WANG,1960-10-16,M,F,tiffany1@adventure-works.com,30000.0,3,Bachelors,Clerical,Y,TIFFANY WANG
11385,MR.,MIGUEL,ALLEN,1960-08-11,S,M,miguel24@adventure-works.com,30000.0,3,Bachelors,Clerical,Y,MIGUEL ALLEN
